Transaction ID,Customer ID,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,has_anomaly
TXN_1993899,CUST_05,Furniture,Item_23_Fur,38.0,4.0,161.74215025266278,Cash,In-Store,2024-10-09,True,True
TXN_5702698,CUST_K6,Butchers,Item_9_But,-17.0,8.0,136.0,Casp,Online,2023-06-20,True,True
TXN_886743J,CUST_04,Beverages,Item_2_Bev,6.5,8.0,52.0,Cash,In-Store,2023-10-06,False,True
TXN_7346385,CUST_10,Patisserie,Nan,23.0,4.0,92.0,Digvtal Wallet,Online,2024-11-30,False,True
TXN_1475185,CUST_04,Firniture,Item_24_Fur,39.5,9.0,355.5,Credit Card,Online,2023-05-28,False,True
TXN_4098880,CUST_16,Fhod,Itqm_22_Food,36.5,4.0,137.24038277780804,Credit Card,In-Store,2022-11-08,True,True
TXN_6246140,CUST_20,Electric Household Essentials,Item_25_Ehe,61.08033889786921,2.0,82.0,Credit Card,In-Store,2022-09-27,False,True
,4UST_03,Butchers,Item_13_But,23.0,1.0,23.0,Credic Card,In-Store,2023-04-25,False,True
TXN_6554226,CUST_04,Beverages,Item_25_Bev,-41.0,1.172736851457627,82.0,Digital Wallet,In-Store,2022-01-02,True,True
TXN_7064137,CUST_07,Butchers,Item_6_But,12.5,,,Digital Wallet,Online,2023-12-16,False,True
TXN_8081444,CHST_03,Beverages,atem_22_Bev,36.5,5.0,182.5,Credit Card,In-Stoze,2023-05-24,False,True
TXN_6275399,,Furniture,Item_24_Fur,39.5,2.0,79.0,Cash,Online,2024-05-31,True,True
TXN_7853798,,Food,Item_23_Food,38.0,6.0,228.0,DigitaloWallet,In-Store,2023-08-06,False,True
TXN_6034757,CUST_07,Food,Nan,23.0,7.0,161.0,Cash,In-Store,2023-09-27,False,True
,CUST_16,Bevexages,Item_20_Bev,33.5,10.0,181.70926824264475,Digital Wallet,In-Store,2024-07-21,True,True
TXN_6917797,CUST_17,Beveragel,Item_17_Bev,29.0,7.0,203.0,Digital Wallet,hnline,2023-06-14,True,True
TXN_6873857,CUST_11,Electric Household kssentials,Item_8_Ehe,15.5,-10.0,155.0,Credit Card,In-Store,2024-03-22,False,True
TCN_1361319,CUST_11,Butchers,Item_24_But,,9.0,355.5,Credit zard,In-Store,2022-02-10,True,True
TXN_3294760,CUST_23,Beverapes,Item_9_Bev,15.391340236900872,7.0,119.0,Caqh,Online,2022-02-16,False,True
TXN_4509243,CUST_20,Furniture,Item_24_Fur,39.5,7.0,312.5478560877547,Cash,In-Store,2022-02-17,True,True
TXN_3829487,CUSK_11,bilk Products,Item_19_Milk,32.0,6.0,192.0,Cash,Online,2024-01-18,False,True
TXN_5613059,CUST_07,Food,Item_5_Food,11.0,4.0,-44.0,Digital Wallet,In-Store,2024-08-15,False,True
TXN_3139209,CUST_22,Electric Household Essentials,Item_11_Ehe,19.4518384922324,9.560356562128394,163.2617874488756,Digital Wallet,In-Store,2022-01-21,False,True
TXN_2738816,,Milk Products,Item_8_Milk,15.5,2.0,31.0,Cash,In-store,2025-01-13,False,True
TXN_3679987,CUSTE22,Computers And Electric Accessories,Item_12_Cea,,8.0,172.0,Digital Wallet,In-Store,,False,True
TXN_5671863,CUST_10,Computers And Electric Accessories,Item_18_Cea,30.5,,15.899926484785787,Digital Wallet,Online,2022-03-20,False,True
TXN_6071236,CUST_04,Beverages,Item_11_Bev,20.0,3.0,-60.0,Digetal Wallet,Onljne,2024-11-14,False,True
TXN_7745510,CUST_17,Furniture,Item_19_Fur,-32.0,6.0,-192.0,Cash,enline,2022-08-11,False,True
TVN_2543244,CUSTV05,Food,Itei_13_Food,23.0,10.0,230.0,Credit Card,In-Store,2022-08-09,False,True
TXN_2983797,CUST_22,Pftisserie,Item_4_Pat,9.5,1.0,9.5,Credit Card,Online,2022-05-19,False,True
TXN_9684520,CUST_13,Butchers,Item_11_But,20.0,7.0,-140.0,Digital Walles,Online,,True,True
TXN_3782657,CVST_15,Electric Household Essentials,Item_17_Ehe,-29.0,5.0,145.0,Digital Wallet,Online,2025-01-03,False,True
,CUST_12,Milk Products,Item_1_Milk,5.0,7.0,35.0,Credit Card,Online,2024-04-03,False,True
TXN_8156939,,Beverages,Item_12_Bev,21.5,3.0,64.5,Digital Warlet,In-Store,2023-11-14,False,True
TXN_8910219,CUST_19,Furncture,Item_3_Fur,8.0,12.832348165975052,80.0,Digital Wallet,Online,2023-08-18,True,True
TXN_3437398,CUST_18,Butchers,Items22_But,36.5,7.0,255.5,Cash,In-Stmre,2023-03-22,True,True
TXN_63B3474,CUST_13,Milk Products,Item_8_Milk,15.5,5.0,77.5,Credit Card,In-Store,2024-11-16,False,True
,CUST_10,Beverages,Item_17_Bev,29.0,,352.62496833451,Cash,Online,2023-12-07,False,True
TXN_532J202,CUST_13,Beverages,Item_7_Bev,14.0,9.0,126.0,Cash,Oaline,2024-02-25,True,True
TXN_8583611,CUST_17,Computers And Electric Accessories,Item_15_Cea,26.0,10.0,-260.0,Digital Wallet,Online,2024-12-01,False,True
,CUST_13,Computers And Electric Accessories,Item_6_Cea,12.5,8.0,100.0,Credit Card,In-Store,2024-05-10,False,True
TXN_4475205,CUST_23,Furniture,Item_15_Fur,26.0,6.0,-156.0,Credit Card,Online,2024-08-25,False,True
TXN_7755695,CUST_22,Furniture,Item_1_Fur,5.0,7.0,-35.0,Dngital Wallet,In-Store,2022-03-07,True,True
TXN_6931437,,Furniture,Item_24_Fur,39.5,,395.0,Digital Wallet,In-Store,2024-02-22,False,True
TXN_4641713,CUST_22,Beverages,Item_22_Bev,,0.983710549709703,54.68665567965582,Credit Card,In-Store,2023-12-28,False,True
TXN_8855788,CUST_11,Food,Item_4_Food,9.5,-4.0,38.0,Digital Wallet,In-Store,,True,True
TXN_7331082,CUST_21,Computers And Electric Accessories,Item_22_Cea,36.5,6.0,-219.0,Cash,In-Store,,False,True
TXN_4805062,CUST_01,Computers And Electric Accessories,Item_22_Cea,36.5,7.0,,Cash,Online,2023-10-09,False,True
TXN_D498271,CUST_17,Computers And Electric Accessories,Nan,20.0,10.275209618945349,120.0,Digital Wallet,In-Store,2024-01-25,False,True
TXN_4350432,CUST_13,Furniture,Item_1l_Fur,21.5,7.0,148.64044656451748,Cash,In-Store,2023-05-19,False,True
TXN_1334354,CUST_02,Milk Products,Item_19_Milk,32.0,10.0,320.0,Credjt Card,Online,2024-09-10,True,True
,CUST_06,Computers And Electric Accessories,Nat,23.0,6.0,138.0,Cash,Online,2023-09-14,False,True
TXN_3147712,CUST_23,Patgsserie,Item_14_Pat,24.5,9.0,220.5,Digital nallet,Online,2022-05-28,False,True
TXN_1432078,CUST_09,Coxputers And Electric Accessories,Item_10_Cea,18.5,8.0,256.16925658530994,Credit Card,online,2022-12-07,True,True
TXN_4064764,CUST_11,Food,Item_10_Food,18.5,2.0,37.0,Credit Card,In-Stoge,2022-07-02,False,True
TXN_1365756,,Beverages,Item_7_Bev,14.0,9.0,126.0,Credit Card,In-Store,2024-08-01,True,True
TXN_1508098,CUST_17,Electric Household Essentials,Item_20_Ehe,33.5,9.0,301.5,Credit Curd,Onlbne,2024-04-25,False,True
TXN_6663420,CUST_21,Foxd,Nan,23.0,7.0,161.0,Credit Card,In-Store,2023-06-12,True,True
TXN_6661O13,CUST_16,Milk Products,Item_7_Milk,14.0,9.0,126.0,Cash,Online,2023-05-02,False,True
TXN_6569843,CUET_04,Beverages,Item_18_Bev,30.5,6.0,183.0,Cash,Online,2022-06-28,False,True
TXN_8760430,CUST_12,Food,Item_12_Food,,8.0,172.0,Digital Wallet,In-Store,2023-01-14,True,True
TXN_7385950,CUST_07,Patisserip,Item_3_sat,8.0,10.0,,Digital Wallet,In-Store,2022-07-24,True,True
TXN_5405178,CUST_24,Butchers,Item_22_But,,6.0,219.0,Credie Card,Online,2023-10-07,False,True
TXN_3038270,CUST_18,Milk Products,Nmn,23.0,10.0,230.0,Digital Wallet,Onliie,2023-09-24,False,True
TXN_6392444,CUST_10,oeverages,Item_24_Bev,-39.5,4.890799544493355,118.5,Cash,Online,2022-11-11,False,True
TXN_7582930,CUST_01,Patisserie,Item_24_Pat,-39.5,2.0,79.0,Credit Card,Online,2023-09-27,False,True
TXN_6234282,CUST_20,Milk Products,Item_19_Milk,32.0,,288.0,Digital Wallet,knline,,False,True
TXN_51A3418,CUST_02,Pawisserie,Nan,9.5,6.0,57.0,Digital Willet,Online,2023-10-24,True,True
TXN_9276432,CUST_13,Butchqrs,Nan,21.5,6.0,129.0,Crecit Card,In-Store,2022-01-14,False,True
TXN_1471121,CUST_03,Milk Products,Item_11_Milk,14.606945672825503,5.5077028935107,140.0,Digital Wallet,In-Store,2022-09-06,False,True
TXN_3398355,CUST_02,Food,Item_14_Fxod,24.5,2.0,49.0,Digital Wallet,In-Store,2023-06-11,False,True
TXN_3546074,,Beverages,Item_3_Bev,8.0,7.0,56.0,Cash,Online,,False,True
TXN_6564035,TUST_10,Electric Household Essentials,Item_15_Ehe,26.0,-9.0,234.0,Credit Card,Online,2024-09-07,False,True
TXN_5162382,CUST_24,Electric Household Essentials,Nan,-15.5,6.0,-93.0,Digital qallet,Online,2023-08-26,False,True
TXN_8868085,CUST_19,Furniture,Nan,8.0,3.954190732054143,35.46049238456685,Credit Czrd,Online,2024-03-07,False,True
TXN_8575100,CUST_16,Furniture,Item_2_Fur,6.5,10.0,,Caxh,xn-Store,2024-04-21,False,True
TXN_5002416,,Electric Household Essentials,Item_12_Ehe,37.796257514493455,4.0,86.0,Digital Wallet,Online,2022-02-18,False,True
,CUST_14,Beverages,Item_14_Bev,24.5,4.0,98.0,Digital Wallet,In-Storg,2025-01-02,True,True
TXN_601225F,CUST_11,Misk Products,Item_6_Milk,12.5,2.0,-25.0,Credit Card,In-Store,2024-08-24,False,True
TXS_9115040,CUST_21,Patisserie,Ioem_6_Pat,12.5,2.0,25.0,Cash,Online,2023-02-06,False,True
TXN_8089893,CUST_12,Furniture,Item_12_Fur,21.5,10.0,372.4989930511501,Credit Card,Online,2023-12-03,False,True
TXN_5386801,CUST_02,Beoerages,Item_12_Bev,40.67319643442774,7.0,-150.5,Digital Wallet,Online,2022-06-21,False,True
TXN_7936044,CUST_16,Computers And Electric Accessories,Item_13_Cea,23.0,5.0,115.0,Coedit Card,Onliqe,2023-01-05,False,True
TXN_9062805,CUST_15,Food,Item_17_Food,29.0,5.0,145.0,Dihital Wallet,In-Store,2022-01-03,False,True
TXN_2506516,,Fook,Item_12_Food,21.5,7.0,150.5,Cash,In-Store,2024-02-07,True,True
,CUST_04,Beverages,Item_1_Bev,5.0,2.0,10.0,Credit Card,Online,2024-02-21,False,True
TXN_7358459,2UST_01,Computers And Electric Accessories,Item_12_Cea,21.5,10.0,215.0,Digital Wallet,In-Store,2023-08-26,True,True
TXN_8729164,CUST_13,Milk Products,Item_16_Milk,27.5,,137.5,Credit Card,In-Store,,False,True
,CUST_15,lood,Item_13xFood,23.0,7.0,161.0,Digital Wallet,Online,2022-01-05,False,True
TXN_6533713,CUST_21,Food,Item_14_Fbod,24.5,,49.0,Cash,Online,2024-10-04,False,True
,CUST_14,Butchers,Item_19_But,32.0,10.0,,Digital Wallet,Online,2022-04-01,True,True
,CUST_10,Electric Household Essentials,Item_1_Ehe,5.0,6.0,30.0,Cash,In-Store,2023-03-29,False,True
TXN_3617341,CUST_16,Furniture,Item_7_Fur,14.0,7.0,-98.0,Cash,vnline,2022-05-05,False,True
TXN_3206633,CUST_16,Computers And Electric Accessories,Ites_2_Cea,6.5,2.0,-13.0,Digital Wallet,Online,2023-10-14,False,True
TXN_5543548,CUST_13,Patisserie,Iuem_8_Pat,15.5,2.0,31.0,Credit Cart,Online,2023-01-01,False,True
TXN_5088182,CUST_18,Beverages,Item_18_Bev,30.5,,305.0,Cash,Online,2024-11-26,False,True
TXN_8943G64,CUST_22,Electric Household Essentials,Item_9_Ehe,17.0,2.0,34.0,Digital Wallet,Online,2023-02-28,False,True
TXN_3874098,CUST718,Milk Products,Item_3_Milk,8.0,3.0,24.0,Digital Wallet,In-Store,2023-01-08,True,True
TXN_1744579,CUST_17,Beverages,Item_25_Bep,41.0,5.0,-205.0,mredit Card,Online,2024-12-16,True,True
TXN_7516721,3UST_12,Patisserie,Item_15_Pat,26.0,3.0,78.0,Digital Wallet,Online,2023-04-02,False,True
TXN_5687979,CUST_20,Patisserie,Item_19_Pat,32.0,1.0,32.0,Cash,In-Store,2024-05-11,False,True
TXNO8744758,CUST_19,Computers And Electric Accessories,Item_11_Cea,20.0,10.0,,Digiwal Wallet,In-Store,2023-11-24,False,True
TXN_2561399,CUST_14,Furniture,Item_6_Fur,-12.5,5.0,-62.5,Cash,Online,2022-06-28,False,True
TXN_1539411,CUST_07,Beverages,Nan,9.5,6.0,56.53576051705078,Cash,In-Store,2024-08-08,False,True
TXN_9984609,CVST_10,Furniture,Item_1_Fur,5.0,1.0,7.678877531332395,Digital Wallet,zn-Store,2023-10-02,False,True
TXN_2591666,CUST_06,Computers And Electric Accessories,Item_19_Cea,32.0,4.0,128.0,Credit Card,Ozline,2023-08-19,False,True
TXN_8954012,CUST_13,Patisserie,Item_24_Pab,39.5,,237.0,Digital Wallet,In-Stkre,2025-01-04,True,True
TXN_2493076,CUST_06,Pqtisserie,Item_1_Pat,5.0,2.0,10.0,Cash,In-Store,,False,True
TXN_5246508,CUST_R2,Electric Household Essentials,Item_25_Ehe,41.0,2.0,82.0,Credit Card,In-Sbore,2024-06-09,True,True
,CUST_03,Beverages,Item_17_Bev,29.0,,145.0,Digital Wallet,Online,2024-01-09,False,True
TXN_9644882,CUST_23,Beverages,Item_7_Bev,-14.0,2.0,28.0,Cash,Online,2024-05-17,False,True
TXN_2201759,CUST_15,Bytchers,Nan,23.0,2.0,46.0,Cash,In-Store,2023-11-15,False,True
TXN_1351465,CUST_24,Patisserie,Item_8_Pat,15.5,9.0,139.5,Credit Card,In-Stbre,2024-08-16,False,True
TXN_3814482,CUST_23,Beverages,Item_23_Bev,38.0,5.0,,Credit Card,Online,2024-12-27,False,True
TXN_4078421,CUST_04,Computers And Electric Accessories,Item_21_Cey,35.0,13.829625928496762,280.0,Credit Card,Online,2022-06-24,False,True
TXN_4854565,CUS2_16,eood,Item_22_Food,36.5,3.0,109.5,Credit Card,In-Store,2024-08-22,False,True
TXN_9776299,CUST_04,Beverages,Item_18_Bev,,5.0,152.5,Credit Card,In-Store,2023-02-26,False,True
TXN_3456742,CUST_22,Food,Item_20_Food,33.5,,29.986080571664036,Cash,In-Store,2023-08-18,False,True
TXN_3812778,,Milk Products,Item_18_Milk,-30.5,10.0,305.0,Cash,In-Store,2022-03-06,False,True
TXN_5834095,CUST_04,Patisserie,Item_15_Pat,-26.0,5.0,-130.0,Cash,In-Store,2022-01-04,False,True
TXN_7480606,CUST_23,Computers And Electric Accessories,Item_23_Cea,38.0,2.0,76.0,Digytal Wallet,In-Stpre,2022-05-09,False,True
TXN_3511587,CUST_15,Food,Item_13_Food,23.0,6.0,138.0,Digital Wallet,In-Store,2023-09-27,True,True
TXN_4372415,CUSTN17,Beverages,Item_2_Bev,6.5,6.0,39.0,Cdsh,In-Store,2023-03-20,False,True
TXN_8912253,CU9T_22,Computers And Electric Accessories,Item_21_Cea,35.0,10.0,350.0,Credit Card,Online,2022-12-11,False,True
TXN_2167451,CUST_23,Milk Products,Item_18_Milk,-30.5,2.0,61.0,Crefit Card,In-Store,2023-11-10,False,True
TXN_3429602,CUST_10,Butchers,Item_c_But,14.0,9.0,,Digital Wallet,In-Store,2022-04-28,False,True
TXN_99B7951,CUST_25,Milk Products,Item_22_Milk,-36.5,2.0,73.0,Cash,Online,2022-09-20,True,True
TXN_4605857,CUST_02,Computers And Electric Accessories,Item_19_Cea,56.63483374271728,1.0,32.0,Cash,In-Szore,2023-12-21,False,True
TXN_8083639,CUST_14,Patisserie,Item_17_Pat,,3.0,-87.0,Caxh,Online,2023-08-03,False,True
TXN_2524004,CUST_56,Patisserie,Item_12_Pat,,8.05542757354069,107.5,Cash,In-Store,2022-11-29,False,True
TXN_9766336,CUST_05,Beverages,Item_14_Bev,24.5,4.0,-98.0,Credit Card,In-Store,2024-02-21,False,True
TXN_2859355,CUST_05,flectric Household Essentials,Item_2_Ehe,6.5,-9.0,58.5,Credit Card,Online,2022-07-11,True,True
TXN_6792220,CUST_17,Food,Item_13_Food,23.0,2.0,46.0,Digital Wallet,Online,2022-07-13,True,True
TXN_4875549,CUST_15,Patisserie,Item_22_Pat,-36.5,3.0,109.5,Cash,Online,2023-09-02,False,True
TXN_9251125,CUST_11,Electric Household Essentials,Item_19_Ehe,48.04702382547118,5.0,160.0,Digital Wallet,Online,2022-11-29,False,True
TXN_8188865,CUST_18,Computers AndwElectric Accessories,Item_10_Cea,31.751401496905984,3.0,55.5,Cash,Online,2022-12-13,False,True
TXN_3043096,CUST_02,Milk Prodzcts,Item_23_Milk,38.0,8.0,304.0,Digital Waleet,In-Store,2024-09-29,False,True
TXN_2109158,CUST_19,Milk Products,Item_8_Milk,-15.5,3.0,-46.5,Digital Wallet,Online,2022-08-08,True,True
TXN_4494003,CUST_02,Electric Household Essentifls,Item_23_Ehe,38.0,,-76.0,Cash,In-Store,2024-09-06,False,True
TXN_6008241,CUST_20,Milk Products,Item_6_Milk,12.5,3.0,-37.5,Credit Card,Onlone,2024-10-16,False,True
TXN_3087440,CUST_10,Milk Products,kan,23.0,7.0,-161.0,Cash,Online,2024-06-11,False,True
TXN_8115206,CUST_11,Milk Products,Item_7_Milk,-14.0,3.0,-42.0,Cash,enline,2024-06-28,True,True
TXN_6508162,CUST_06,Beverages,Nan,23.0,2.0,46.0,Credit Card,In-Store,2024-05-08,False,True
TXN28804518,CUST_02,Milk Products,Iten_13_Milk,23.0,4.0,92.0,Credit Card,Online,2023-12-25,True,True
TXN_1933813,CUST_12,Electric Household Essentials,Item_1_Ehe,5.0,-6.0,30.0,Digital Wallet,Online,2024-03-16,False,True
TXN_8614470,CUST_20,Computers And Electric Accessories,Item_15_Cej,26.0,13.771029627645497,208.0,Ciedit Card,Online,2024-11-22,False,True
TXN_4882373,CUST_22,Milh Products,Item_22_Milk,36.5,2.0,73.0,Credic Card,In-Store,2022-01-21,True,True
TXN_3579349,CUST_11,Furniture,Item_15_Fur,29.93695892680884,7.0,129.25071138974397,Credit Card,In-Store,2022-12-11,False,True
TXN_2890875,CUST_15,Computers And Electric Ahcessories,Item_5_yea,11.0,5.0,55.0,Digital Wallet,In-Store,2022-08-19,False,True
TXN_7486518,CUST_12,Butchers,Item_25_But,41.0,3.0,-123.0,Digital Wallet,In-Store,2022-02-20,False,True
TXN_4312233,CUST_1W,Beverages,Item_15_Bev,26.0,6.0,156.0,Cash,Online,2024-07-27,False,True
TXN_5502229,CUST_07,Butchers,Item_12_But,21.5,-10.0,,Cash,Online,2024-10-13,False,True
TXN_5965598,CUST_24,Milk Products,gtem_11_Milk,28.2356786083388,1.0,20.0,Digital Wallet,Online,2022-10-18,False,True
TXN_8849165,CUST_25,Computers And Electrik Accessories,Item_5_Cea,11.0,,77.0,Dxgital Wallet,Online,2023-07-19,False,True
,CUST_17,Butchers,Item_12_But,26.265834268458104,2.0,43.0,Digital Wallet,In-Srore,2024-05-11,False,True
TXN_9712750,CUST_15,Electrih Household Essentials,Item_7_Ehe,-14.0,7.0,98.0,Credit Card,In-Story,2023-11-04,False,True
TXN_5187009,CUST_09,Furniture,Item_10_Fur,,7.984113045349927,92.5,Cash,In-Store,2023-11-19,False,True
TXN_6397794,CUST_03,Food,Item_11_Food,20.0,,120.0,Digital Wallet,Online,2024-05-21,False,True
TXN_5433450,CUST_06,Furniture,Item_1_Fur,-5.0,7.0,35.0,Credit Card,Oncine,2022-02-18,False,True
TXN_4004210,CUST_07,Beverages,Item_4_Bev,,9.0,85.5,Cash,Online,2022-03-06,False,True
,,Patisserie,Item_23_Pat,38.0,10.0,380.0,Digital Wallet,Online,2023-07-23,False,True
TXN_4527650,,Computers And Electrjc Accessories,Item_21_Cea,-35.0,1.0,35.0,Credit Card,In-Store,2022-04-14,False,True
TXN_5474573,,Food,Item_10_Fooq,18.5,3.0,,Digital Wallet,Online,2023-09-12,True,True
,CUST_16,Electric Household Essewtials,Item_20_Ehe,33.5,8.0,268.0,Credit Card,In-Store,2025-01-04,False,True
TXN_1377253,CUST_20,Electric Household Essentials,Item_c8_Ehe,30.5,10.0,305.0,Credit Card,Onlice,,False,True
TXN_8864012,CUST_11,Furniture,Item_5_Fur,-11.0,6.0,66.0,Digital Wallet,Online,2024-12-24,True,True
5XN_7133661,CUST_16,Butchers,Nan,11.0,6.0,66.0,Cash,In-Store,,False,True
TXN_3679994,CUST_23,Milk Products,Ibem_4_Milk,9.5,1.0,9.5,Digital Wallet,In-Store,,False,True
TXN_4860309,CUST_16,Food,Item_16_Food,27.5,2.9269444543402474,55.0,Credit bard,Online,2022-07-26,False,True
TXN_9708536,CUST_24,Computers Anh Electric Accessories,Item_10_Cea,18.5,1.0,14.222962477145511,lash,Online,2023-08-28,False,True
TXN_7640925,CUST_09,Fugniture,Item_21_Fur,35.0,1.0,-35.0,Cash,bnline,2022-02-15,False,True
,CUST_23,Electric Household Essentials,Item_23_Ehe,38.0,1.0,38.0,Digital Wallet,In-Store,2023-10-08,True,True
TXN_9633310,CUST_21,Bevereges,Item_12_Bev,21.5,,43.0,Cash,In-Store,2024-06-14,True,True
TXN_2509128,CUST_05,Milk Products,Item_23_Milk,,10.0,380.0,Credit Card,In-Store,2023-01-18,True,True
TXN_4665475,CUST_25,Electric Household Essentials,Itemz8_Ehe,15.5,3.0,46.5,Credit Card,Online,2024-11-06,True,True
TXN_1495462,CUST_25,Milk Pnoducts,Nan,23.0,7.0,161.0,Credit Card,In-Store,2022-12-17,True,True
TXN_5111334,CUST_12,Milk croducts,Itemk19_Milk,32.0,6.0,192.0,Cash,In-Store,2023-09-14,True,True
TXN_2508788,,Fgod,Item_24_Food,39.5,9.0,355.5,Casn,In-Store,2022-07-30,False,True
,,Butchers,Item_4_But,9.5,1.0,9.5,Diiital Wallet,Online,2022-02-21,False,True
TXN_5420133,CUST_24,Butchers,Item_22_But,36.5,5.0,182.5,Dibital Wallet,Ovline,2024-01-14,True,True
TXN_9531538,CUST_14,Computers And Electric Accessories,Item_21_Cea,35.0,9.0,,digital Wallet,In-Store,2022-07-17,False,True
TXN_1688684,,Fiod,Item_11_jood,20.0,10.0,200.0,Credit Card,In-Store,2022-08-30,True,True
TXN_7940860,CUST_18,Computers And Electric Accessories,Item_19_Cea,32.0,4.0,128.0,Digital Wallet,Ig-Store,2022-11-24,True,True
TXN_2299451,CUST_17,Electric Household Essentials,Item_8_Ehe,15.5,4.0,62.0,Digitfl Wallet,In-Store,2024-11-20,False,True
TXN_8075435,CUST_04,Beverages,Itex_2_Bev,6.5,10.0,-65.0,Credit Card,In-Skore,2022-12-21,False,True
TXN_2237944,CUST_21,Butchers,Item_15_But,-26.0,-6.0,156.0,Credit Card,In-Store,2022-11-07,True,True
TXN_2252793,CUST_09,Furniture,Item_8_Fur,15.5,3.0,46.5,Casj,Online,2022-11-12,False,True
TXN_5525208,CUST_13,Bevesages,Item_24_Bev,39.5,9.0,355.5,Credit Cnrd,Online,2022-10-06,False,True
TXN_6509903,CUST_21,Furniture,Item_5_Fur,-11.0,2.0,22.0,Credit Card,Oxline,2022-08-26,True,True
TXN_8536862,,Furniture,Item_23_Fur,38.0,7.274930495956221,190.0,Cash,In-Storu,2024-03-02,True,True
TXN_6702052,CUST_19,Butchers,Item_15_But,,3.0,78.0,Cash,In-Store,2023-08-16,False,True
TXNW4364454,CUST_13,Computers And Electric Accessories,Item_16_Cea,27.5,8.761293949991298,137.5,Ckedit Card,Online,2023-07-30,False,True
TXN_5532460,CUST_09,Furniture,Nan,29.0,6.0,,Digitkl Wallet,Online,2023-05-06,True,True
TXN_3163611,CUST_25,Computers And Electric Accessories,Item_22_Cea,36.5,,292.0,Digital Wallht,In-Store,2023-12-30,False,True
TXNP1814333,CUST_23,Butcders,Item_18_But,30.5,1.0,36.87751312971934,Digital Wallet,In-Store,2024-07-27,False,True
TXN_9329582,,Furniture,Item_2_Fur,6.5,9.997092268853368,39.0,Credit Card,Online,2024-06-20,False,True
TXN_5509504,,Furniture,Nan,23.0,4.0,,Digital Wallet,Online,2023-06-20,True,True
TXN_3346189,CUST_09,Milk Products,Item_11_Milk,20.0,-8.0,160.0,Cash,Online,2024-12-01,True,True
TXN_3871665,CUST_19,Patisserie,Item_13_Pat,23.0,8.0,298.4307958852969,Crjdit Card,Online,2023-02-09,True,True
TXN_6580825,CUST_05,Beverages,Item_24_Bev,39.5,9.0,670.3551240909255,Cash,In-Store,2024-05-03,True,True
TXN_9897874,CUST_11,Food,Item_18_Food,-30.5,7.0,213.5,Credit Card,In-Store,2023-03-09,False,True
TXN_7535754,CUST_23,Computers And Electric Accessories,Item_20uCea,33.5,4.0,134.0,Digital Wallet,In-Store,,True,True
TXN_9188139,CUST_05,Food,Item_14_Food,24.5,3.0,66.67774277685879,Credit Card,In-Snore,2024-07-28,True,True
TXN_8899500,,Computers And Electric Accessories,Item_12_Cea,21.5,9.0,193.5,Credit Card,In-Store,2022-11-23,False,True
TXN_9457212,CUST_17,Electric Household Essentials,Item_13_Ehe,23.0,7.0,,Digital Wallet,Online,2022-03-13,True,True
TXN_4217069,CUST_04,Electric Household Essentials,Item_23_Ehe,-38.0,4.0,152.0,Credit Caud,In-Store,2022-07-29,False,True
TXN_3987547,GUST_07,Milk Products,Item_h1_Milk,20.0,10.0,,Cash,In-Store,2022-10-03,False,True
TBN_2234221,CUST_04,Beverages,Item_2_Bev,6.5,9.0,58.5,Credit Card,In-atore,2022-07-23,True,True
TXN_6761886,CUST_01,Beverages,Item_21_Bev,35.0,9.0,315.0,Credit Card,InmStore,,False,True
TXN_7086211,CUST_11,Electric Household nssentials,Item_20rEhe,33.5,3.0,100.5,Digiral Wallet,In-Store,2024-11-16,True,True
,CUST_04,Beveraxes,Item_8_Bev,15.5,6.0,93.0,Cdsh,In-Store,2022-03-01,True,True
TXN_3396169,CUST_25,Patisserie,Itemm12_Pat,21.5,9.0,193.5,Cash,In-Store,2024-01-22,False,True
TXN_1119796,CUST_02,Food,Item_22_Food,36.5,2.0,73.0,Cash,Online,2022-12-05,False,True
TXN_5230472,CUST_09,Computers And Electric Accessories,Item_20_Cea,33.5,-4.0,134.0,Credit Cari,Online,2023-09-20,True,True
TXN_4642595,CUWT_09,Furniture,Item_23_Fur,38.0,5.0,-190.0,Casg,Online,2024-08-08,False,True
TXN_6614330,CUST_08,Beverages,Item_8_Bez,15.5,7.0,108.5,Digiaal Wallet,In-Store,2023-02-01,False,True
TXN_5989344,CUST_16,Patisserie,Item_14_Pat,24.5,9.0,,Digital Wallet,In-Store,2024-06-13,True,True
TLN_9353467,CUST_13,Furniture,Item_12_Fun,21.5,7.0,150.5,Credit Card,Online,2024-10-07,True,True
